"element_id","global_id","element_type","element_name","material_name","material_type","material_id","volume_m3","volume_source","area_m2","height","length","width","layer_index","layer_thickness","total_layerset_thickness","layerset_name","is_ventilated","constituent_fraction","constituent_index","component_description","profile_name","profile_index","data_quality_flag"
"4816380","13A$XI_ML87hbR6347V3gx","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8667186","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816402","13A$XI_ML87hbR6347V3gw","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8667187","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816424","13A$XI_ML87hbR6347V3hT","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8667220","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816446","13A$XI_ML87hbR6347V3hS","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8667221","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816468","13A$XI_ML87hbR6347V3fF","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8667334","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816680","13A$XI_ML87hbR6347V3iF","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8667526","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816892","13A$XI_ML87hbR6347V3iI","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8667547","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816914","13A$XI_ML87hbR6347V3iL","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8667548","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816936","13A$XI_ML87hbR6347V3iK","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8667549","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816958","13A$XI_ML87hbR6347V3iN","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8667550","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816980","13A$XI_ML87hbR6347V3iM","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8667551","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4817002","13A$XI_ML87hbR6347V3if","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8667552","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4817522","13A$XI_ML87hbR6347V3Zg","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8667747","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4817639","13A$XI_ML87hbR6347V3Zj","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8667748","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4817756","13A$XI_ML87hbR6347V3uh","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8668322","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4817778","13A$XI_ML87hbR6347V3ug","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8668323","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4817800","13A$XI_ML87hbR6347V3ma","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8668845","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4817822","13A$XI_ML87hbR6347V3md","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8668846","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4817844","13A$XI_ML87hbR6347V3nO","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8668881","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4817866","13A$XI_ML87hbR6347V3nR","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8668882","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4817888","13A$XI_ML87hbR6347V3n$","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8668918","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4817910","13A$XI_ML87hbR6347V3s$","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8668982","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4818159","13A$XI_ML87hbR6347V3rt","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8669182","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"4818181","13A$XI_ML87hbR6347V3rs","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8669183","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4818320","13A$XI_ML87hbR6347V3AO","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8669201","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4818554","13A$XI_ML87hbR6347V3AR","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8669202","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4818766","13A$XI_ML87hbR6347V3AQ","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8669203","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4818788","13A$XI_ML87hbR6347V3AT","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8669204","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4818810","13A$XI_ML87hbR6347V3AS","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8669205","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4818832","13A$XI_ML87hbR6347V3AV","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8669206","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4818854","13A$XI_ML87hbR6347V3AU","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8669207","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4818876","13A$XI_ML87hbR6347V3AH","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8669208","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4819112","3ru2ULrq52a9cBMnLdGRx2","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:8704144","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4819134","3ru2ULrq52a9cBMnLdGRx3","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:8704145","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4819177","3ru2ULrq52a9cBMnLdGRwh","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:8704249","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4819199","3ru2ULrq52a9cBMnLdGRwe","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:8704250","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4819292","0WfERuXEf1yRyDlWwpM_02","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8713888","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4819314","0WfERuXEf1yRyDlWwpM_66","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8714020","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4819336","2kIw_HTWv3gBSSoXU7tG45","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8791886","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4819453","2kIw_HTWv3gBSSoXU7tGvB","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8792064","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4828504","1rkrvT7E54mgQ1jABjzNQl","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8812798","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4828526","2eJ82weJnBrgvEXCVlgU4C","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8817242","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4828548","2eJ82weJnBrgvEXCVlgU7B","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8817309","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4828570","2eJ82weJnBrgvEXCVlgU6A","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8817372","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4828592","2eJ82weJnBrgvEXCVlgUJ3","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8818581","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4828654","2yQKgBUaX2ifHzEwH$eQmy","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf staand 100_gen_PV:8831614","NLRS_g2_mw Rodurza Spaarne wf staand","LAYERSET","4495187","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4828866","2yQKgBUaX2ifHzEwH$eQra","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf staand 100_gen_PV:8831782","NLRS_g2_mw Rodurza Spaarne wf staand","LAYERSET","4495187","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4829081","2o1NJRSVnDBuZP9nTSh2NP","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf staand 100_gen_PV:8832217","NLRS_g2_mw Rodurza Jeker  wf staand","LAYERSET","4829264","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4829304","2o1NJRSVnDBuZP9nTSh2Jc","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf staand 100_gen_PV:8832486","NLRS_g2_mw Rodurza Jeker  wf staand","LAYERSET","4829264","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830564","3eZYf2eCz4bAMgm$6KbNFU","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154689","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830586","3eZYf2eCz4bAMgm$6KbNFT","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154690","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830608","3eZYf2eCz4bAMgm$6KbNFS","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154691","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830631","3eZYf2eCz4bAMgm$6KbNFQ","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154693","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830653","3eZYf2eCz4bAMgm$6KbNFP","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154694","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830675","3eZYf2eCz4bAMgm$6KbNFO","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154695","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830697","3eZYf2eCz4bAMgm$6KbNFN","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154696","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830719","3eZYf2eCz4bAMgm$6KbNFM","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154697","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830741","3eZYf2eCz4bAMgm$6KbNFL","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154698","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830763","3eZYf2eCz4bAMgm$6KbNFK","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154699","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830785","3eZYf2eCz4bAMgm$6KbNFJ","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154700","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830807","3eZYf2eCz4bAMgm$6KbNFI","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154701","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830829","3eZYf2eCz4bAMgm$6KbNFH","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154702","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830851","3eZYf2eCz4bAMgm$6KbNFG","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154703","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830873","3eZYf2eCz4bAMgm$6KbNFF","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154704","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830895","3eZYf2eCz4bAMgm$6KbNFE","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154705","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830917","3eZYf2eCz4bAMgm$6KbNFD","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154706","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830939","3eZYf2eCz4bAMgm$6KbNFC","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154707","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830961","3eZYf2eCz4bAMgm$6KbNFB","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154708","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4830983","3eZYf2eCz4bAMgm$6KbNFA","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154709","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4831005","3eZYf2eCz4bAMgm$6KbNF9","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154710","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4831027","3eZYf2eCz4bAMgm$6KbNF8","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154711","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4831049","3eZYf2eCz4bAMgm$6KbNF7","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154712","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4831071","3eZYf2eCz4bAMgm$6KbNF6","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154713","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4831093","3eZYf2eCz4bAMgm$6KbNF5","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154714","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4831115","3eZYf2eCz4bAMgm$6KbNF4","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154715","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4831137","3eZYf2eCz4bAMgm$6KbNF3","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154716","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4831159","3eZYf2eCz4bAMgm$6KbNF2","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154717","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4831181","3eZYf2eCz4bAMgm$6KbNF1","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154718","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4831203","3eZYf2eCz4bAMgm$6KbNF0","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154719","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4831225","3eZYf2eCz4bAMgm$6KbNF$","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154720","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4831247","3eZYf2eCz4bAMgm$6KbNF_","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154721","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4831269","3eZYf2eCz4bAMgm$6KbNFz","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:9154722","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
